step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
186,CASH_IN,101915.26,C1473720451,169658.92,271574.17,C1089018594,1961143.06,1859227.81,0
299,PAYMENT,1507.43,C1077666365,0,0,M454065369,0,0,0
210,PAYMENT,12202.84,C916827515,11468,0,M926196391,0,0,0
204,PAYMENT,3263.84,C400991360,0,0,M1245804618,0,0,0
159,CASH_IN,245808.07,C562775804,362341,608149.07,C2109218537,115486.35,0,0
332,CASH_OUT,2416.97,C772282052,0,0,C739340707,1284013.65,1286430.63,0
42,PAYMENT,13282.95,C658488874,0,0,M1255985743,0,0,0
232,CASH_OUT,112618.27,C333985494,10037,0,C943835827,0,112618.27,0
401,CASH_OUT,567090.52,C914951247,8885,0,C1063768157,277.52,567368.04,0
351,CASH_IN,445822.99,C1342450420,193,446015.99,C883557919,0,0,0
231,PAYMENT,6723.99,C1082282170,0,0,M11422239,0,0,0
396,PAYMENT,20372.4,C1518206293,0,0,M1648255890,0,0,0
564,PAYMENT,4547.34,C1685152266,11561,7013.66,M1611877109,0,0,0
41,CASH_IN,221030.56,C592460671,5241303.91,5462334.47,C478536976,276339.1,55308.54,0
301,PAYMENT,4765.73,C2038652714,102245,97479.27,M879299268,0,0,0
234,CASH_OUT,57825.76,C1480717625,49519,0,C105710702,6997.32,64823.08,0
188,PAYMENT,10445.84,C361992779,263954.38,253508.54,M35273193,0,0,0
279,CASH_IN,17264.5,C1855990804,13543186.89,13560451.4,C1035890008,497790.72,480526.22,0
153,CASH_OUT,299607.74,C772142595,41431,0,C2087284810,0,299607.74,0
161,CASH_IN,40028.83,C480162778,6196371.9,6236400.73,C504795865,54688.58,14659.75,0
255,CASH_IN,95795.6,C1193207126,4203936.85,4299732.45,C1294466006,384494.18,412354.77,0
231,TRANSFER,305706.97,C1069848347,11674,0,C1491951070,0,305706.97,0
40,PAYMENT,24092,C800249493,51511,27419,M463146430,0,0,0
283,TRANSFER,499415.22,C1783088341,0,0,C900608348,568919.05,1068334.26,0
449,CASH_IN,184098.71,C1244640844,20460,204558.71,C17557196,0,0,0
212,CASH_OUT,44057.66,C1649823638,0,0,C252302223,253275.2,297332.85,0
133,CASH_IN,18947.5,C1798388502,4966995.4,4985942.89,C80890120,42045,175166.48,0
154,CASH_OUT,60261.62,C1449223288,29881,0,C800281454,3663245.39,3723507,0
546,CASH_OUT,283289.55,C2040457676,0,0,C403533919,1674811.99,1958101.54,0
306,CASH_OUT,44916.73,C570832479,0,0,C2086425573,4320787.26,4365703.99,0
20,DEBIT,2363.69,C1071400402,11871,9507.31,C165516304,359599.7,361963.39,0
180,PAYMENT,7011.75,C2144155432,245330,238318.25,M943284173,0,0,0
44,CASH_OUT,62384.07,C1248678111,0,0,C1698343361,2522602.09,2680351.77,0
141,CASH_OUT,222072.59,C34129949,0,0,C1835201690,1263415.18,1485487.77,0
229,CASH_IN,99123.79,C4919161,9119,108242.79,C1600294093,0,0,0
230,PAYMENT,22481.81,C1107253026,0,0,M1985953891,0,0,0
232,CASH_OUT,334882.26,C269471886,149074,0,C1295045309,1126670.09,1461552.35,0
305,CASH_OUT,20244.02,C1064294776,0,0,C347009,1591670.08,1611914.09,0
144,PAYMENT,9269.45,C1285119360,53057,43787.55,M478292179,0,0,0
153,CASH_IN,95256.57,C500294441,13808706.28,13903962.85,C1598991183,161675.22,66418.65,0
133,PAYMENT,14269.84,C666511809,219672.34,205402.5,M1512659578,0,0,0
18,CASH_IN,133599.5,C621913124,105142,238741.5,C1965576173,98061.54,0,0
142,CASH_OUT,196825.69,C1722700770,0,0,C192820810,463797.52,660623.22,0
33,TRANSFER,359454.39,C1881562009,0,0,C1445534846,6101802.44,6461256.83,0
325,TRANSFER,484899.86,C368285572,0,0,C1453883694,2790591.32,3275491.18,0
404,CASH_OUT,353985.09,C4089723,0,0,C2086207545,3269256.22,3623241.31,0
188,CASH_IN,141915.87,C1710482990,10175375,10317290.86,C839260255,562120.22,420204.35,0
21,PAYMENT,37.63,C75433210,0,0,M1580783414,0,0,0
165,CASH_OUT,79774.75,C1220981158,24719,0,C2116731924,174137.23,253911.98,0
688,CASH_IN,31467.6,C1858735136,118031,149498.6,C611002756,0,0,0
202,CASH_IN,94436.76,C1718007133,7505678.45,7600115.2,C77532275,807841.68,713404.93,0
370,TRANSFER,630849.96,C175596377,0,0,C743893710,990121.18,1620971.13,0
154,PAYMENT,22509.31,C1224870665,0,0,M1492109483,0,0,0
178,CASH_IN,145242.88,C900398180,4405681.33,4550924.21,C972829670,13174114.75,13028871.87,0
17,CASH_OUT,428598.04,C60659263,277136.53,0,C1394022137,695,429293.04,0
381,PAYMENT,8391,C885478161,21930,13539,M1470616447,0,0,0
36,CASH_IN,392825.35,C634920241,81776,474601.35,C1896450136,500599.88,107774.53,0
548,PAYMENT,11906.9,C35386191,0,0,M588353248,0,0,0
132,CASH_IN,256593.46,C1002319118,69507,326100.46,C1136854315,961645.45,705051.99,0
160,CASH_OUT,564655.21,C1848197076,696,0,C1018353434,602088.96,1166744.17,0
298,CASH_OUT,88635.34,C1839551639,30802,0,C784461766,0,88635.34,0
393,CASH_OUT,8917.32,C322233784,84818,75900.68,C2012461563,113358.06,122275.38,0
186,PAYMENT,3405.48,C1495983622,0,0,M1572242915,0,0,0
405,PAYMENT,6884.14,C390199986,0,0,M1500185492,0,0,0
565,CASH_IN,9010.6,C1445450297,966729.14,975739.74,C1874849270,1095326.3,1086315.7,0
179,CASH_IN,107690.7,C1233158655,7311,115001.7,C1987954282,0,0,0
276,CASH_OUT,70274.35,C162827443,0,0,C1767807340,5148783.57,5219057.92,0
40,CASH_OUT,169811.51,C747862382,0,0,C1670731851,1326444.95,1496256.46,0
370,CASH_IN,63430.29,C438969143,4820411.6,4883841.89,C1629967164,77439.66,14009.37,0
375,CASH_IN,293416.23,C1345790709,16564,309980.23,C85994466,0,0,0
355,CASH_OUT,33278.84,C1980935200,5097,0,C450375,294852.85,328131.69,0
283,PAYMENT,11283.87,C70012211,175534,164250.13,M961862443,0,0,0
277,PAYMENT,13204.88,C1781232693,41470.3,28265.42,M1985942438,0,0,0
40,PAYMENT,6113.05,C1845884495,0,0,M974129135,0,0,0
164,PAYMENT,10190.29,C510735186,207024.84,196834.56,M1314510496,0,0,0
141,PAYMENT,6771.45,C1680596550,0,0,M994371568,0,0,0
279,TRANSFER,178985.08,C517799703,63139,0,C1752245947,107202.86,286187.93,0
262,CASH_OUT,85820.89,C661486666,11495,0,C686563082,531753.35,617574.24,0
17,CASH_IN,253749.73,C759327011,10329,264078.73,C839680659,353323.72,99573.99,0
346,CASH_OUT,384416.83,C46817499,0,0,C1448224643,3445523.82,3829940.65,0
40,TRANSFER,623188.66,C805532970,0,0,C1948352411,1225499.15,1848687.81,0
375,CASH_OUT,143210.19,C373434763,30450,0,C1415220350,338636.32,481846.51,0
45,CASH_OUT,552843.02,C1819905749,0,0,C497725588,2220375.33,2773218.36,0
15,PAYMENT,2788.6,C1492022071,29718.83,26930.23,M475251861,0,0,0
187,PAYMENT,17787.78,C552436129,158839.95,141052.17,M638621793,0,0,0
235,PAYMENT,6954.52,C816014079,0,0,M1626843572,0,0,0
284,CASH_OUT,43272.27,C1301167534,0,0,C273981199,7615350.94,7658623.2,0
305,TRANSFER,4264830.92,C867147627,0,0,C467261833,10698129.33,14962960.25,0
232,PAYMENT,6750.04,C1943580263,282985.32,276235.28,M1465976660,0,0,0
130,CASH_IN,73185.93,C1949917973,4821798.17,4894984.1,C269348569,214268.01,141082.08,0
141,PAYMENT,7234.11,C559906133,0,0,M1501047028,0,0,0
280,CASH_OUT,594.77,C900158920,0,0,C473167701,174781.73,175376.5,0
187,CASH_IN,141464.68,C1494322738,3078,144542.68,C227969435,11381,0,0
134,CASH_IN,18236.35,C767102853,2236751.08,2254987.43,C2112165005,3102973,3084736.65,0
19,CASH_OUT,209572.02,C153096053,5052,0,C2005248229,153102.84,362674.86,0
44,CASH_IN,105361.49,C2108541545,36293,141654.49,C672054130,0,0,0
332,CASH_OUT,311347.74,C1969385208,16130,0,C1629691974,4871178.38,5182526.12,0
283,CASH_OUT,58384.18,C1971483794,14926,0,C1972003794,8383535.34,8441919.52,0
380,PAYMENT,12884.92,C45076438,124,0,M1638151673,0,0,0
393,PAYMENT,5345.11,C1079687756,0,0,M1118296875,0,0,0
182,DEBIT,2191.51,C374734930,1251,0,C948914868,936644.97,938836.48,0
324,PAYMENT,41879.19,C250317890,434390.68,392511.49,M1210640999,0,0,0
426,CASH_IN,149347.91,C1228728131,147719.8,297067.72,C1274560939,1201896.33,1052548.42,0
590,CASH_IN,337531.44,C1004706555,7817471.43,8155002.87,C1152194738,16207434.93,15869903.49,0
43,CASH_OUT,296415.06,C1426925469,20022,0,C1751666320,352328.75,648743.8,0
283,CASH_OUT,86083.23,C1066402228,15363,0,C823606898,2295.08,88378.31,0
95,PAYMENT,14101.47,C1988221193,0,0,M618372022,0,0,0
179,CASH_IN,20243.37,C729131406,11464,31707.37,C937073137,12301,0,0
351,PAYMENT,15957.71,C301737818,298,0,M652835399,0,0,0
44,CASH_OUT,2434.7,C1850651286,20329,17894.3,C1388880719,834105.51,836540.21,0
134,PAYMENT,38062.34,C109491058,10961,0,M17689243,0,0,0
279,CASH_OUT,17614.58,C1708988853,153467,135852.42,C389378891,4414272.51,4431887.08,0
377,CASH_IN,316102.79,C207956332,6767,322869.79,C223505753,249563.43,0,0
133,CASH_OUT,52652.51,C755616586,0,0,C1201455697,1300437.64,1353090.15,0
233,CASH_OUT,315401.84,C812568694,49614,0,C65461598,6937047.54,7217930.07,0
160,PAYMENT,15288.76,C224101663,1027,0,M75842252,0,0,0
261,CASH_OUT,246549.16,C857739692,10269,0,C950711216,992069.73,1238618.89,0
253,TRANSFER,50758.75,C1464392427,0,0,C1408207433,246759.93,297518.68,0
355,TRANSFER,124236.15,C1596941144,38437,0,C2136927786,0,124236.15,0
256,CASH_IN,109866.09,C65896731,5508,115374.09,C1994664715,0,0,0
35,PAYMENT,15550.01,C351694775,547219.34,531669.33,M343250282,0,0,0
129,CASH_OUT,57342.82,C1182808889,57687,344.18,C464269765,605878.44,663221.26,0
252,CASH_OUT,58252.25,C91756364,11135,0,C1490956054,0,58252.25,0
158,PAYMENT,18150.55,C1617878644,2741,0,M1097465332,0,0,0
187,PAYMENT,13057.41,C416205844,1070,0,M1159583490,0,0,0
259,CASH_IN,33217.9,C473483147,9969040.39,10002258.29,C227140045,1543471.06,1510253.16,0
393,PAYMENT,25024.13,C1398374817,5065,0,M998038689,0,0,0
19,CASH_OUT,72316.92,C1366422214,20714,0,C304270648,386459.56,458776.48,0
235,CASH_OUT,164176.02,C449070653,37426,0,C566947082,1655003.69,1819179.71,0
19,CASH_OUT,305288.9,C1062066934,46282,0,C1110799309,222269.06,527557.96,0
346,PAYMENT,14005.04,C1597702924,464687,450681.96,M551681311,0,0,0
130,CASH_IN,295217.63,C1253567189,7671161.93,7966379.56,C324240613,677100.2,381882.57,0
352,PAYMENT,15706.93,C456443721,439122.71,423415.78,M174215725,0,0,0
11,PAYMENT,26309.69,C411724225,0,0,M2014058960,0,0,0
119,CASH_OUT,75697.19,C1102196741,0,0,C1903390298,280870.26,356567.45,0
279,PAYMENT,13817.96,C1398457910,4537,0,M1296225889,0,0,0
131,CASH_IN,98124.73,C392055759,17029859.81,17127984.53,C841959247,3218983.45,3120858.72,0
17,PAYMENT,20708.52,C2085691836,261295.64,240587.12,M2144692488,0,0,0
133,CASH_OUT,169046.59,C657715465,477,0,C849689177,49240.96,218287.55,0
139,PAYMENT,7330.38,C1486444430,1700,0,M1914953623,0,0,0
180,CASH_OUT,277495.43,C1965280727,593,0,C1027008059,113794.71,498446.27,0
277,PAYMENT,2083.99,C233079626,19873,17789.01,M1864674840,0,0,0
15,CASH_OUT,266606.72,C957045933,0,0,C344143599,502652.64,769259.36,0
328,CASH_OUT,218991.2,C1356955946,131448.71,0,C1494325864,4568825.39,4787816.58,0
159,CASH_OUT,293858.1,C666673600,186182.15,0,C741066802,571480.9,865339.01,0
8,CASH_IN,83282.75,C323167212,1641699.42,1724982.17,C1016893923,8907.97,0,0
348,CASH_OUT,202657.63,C602056207,0,0,C1546832499,2002697.87,2205355.5,0
237,CASH_OUT,60173.15,C1930816825,2622,0,C1105934563,0,60173.15,0
350,CASH_IN,95437.96,C1746765465,7164767.99,7260205.95,C121442344,735888.55,640450.59,0
400,CASH_IN,486394.86,C2077276587,163,486557.86,C1593635892,2714115.37,2227720.5,0
206,PAYMENT,2627.58,C42150569,0,0,M1321667455,0,0,0
20,PAYMENT,12692.15,C1434969219,77323,64630.85,M515500559,0,0,0
612,CASH_IN,70026.53,C506094308,8812362.56,8882389.09,C753848720,587354.32,517327.78,0
569,TRANSFER,37695.25,C1891596964,0,0,C1481776309,446779.35,484474.59,0
39,PAYMENT,34928.91,C1152027915,372690.68,337761.76,M1656418216,0,0,0
132,TRANSFER,319118.49,C469369961,0,0,C617718970,1285496.97,1604615.46,0
94,PAYMENT,8261,C2036878268,630915,622654,M2060523021,0,0,0
346,PAYMENT,28688.63,C902833287,2129,0,M1426424961,0,0,0
278,PAYMENT,3958.38,C1807865702,13331,9372.62,M709360647,0,0,0
184,PAYMENT,23298.74,C612115160,1424,0,M1185703458,0,0,0
255,CASH_IN,150632.06,C1431064607,1598027.41,1748659.46,C335864299,246824.25,96192.19,0
201,CASH_IN,93651.21,C1060983169,9042676.2,9136327.4,C328098022,417156.19,323504.98,0
278,CASH_OUT,4450.24,C1934027745,11426,6975.76,C1493714186,77478.72,81928.97,0
285,CASH_OUT,134425.12,C847648465,0,0,C1926615884,431437,565862.12,0
251,CASH_IN,32194.59,C1052123308,12789737.14,12821931.73,C1964762663,33061.46,866.88,0
349,CASH_IN,250055.95,C655177104,5904756.12,6154812.07,C52016161,373959.75,123903.8,0
43,PAYMENT,8685.27,C1067377966,0,0,M197979681,0,0,0
10,CASH_OUT,376148.91,C1679606052,232898.92,0,C794978521,1718204.31,2064811.58,0
132,PAYMENT,25525.74,C1401454763,0,0,M2139584075,0,0,0
354,CASH_OUT,162136.5,C1904381725,199640,37503.5,C486045077,996171.45,1158307.95,0
155,PAYMENT,16161.96,C2108921697,221094,204932.04,M896149919,0,0,0
42,CASH_OUT,86337.52,C1168620753,40357,0,C1362655063,946079.37,1129051.51,0
401,PAYMENT,33151.01,C1424091204,0,0,M998443796,0,0,0
327,PAYMENT,4386.24,C2086709399,30795,26408.76,M751401777,0,0,0
308,CASH_OUT,142381.6,C218464061,125551,0,C1502354133,0,142381.6,0
354,PAYMENT,7648.03,C1576102852,52435,44786.97,M103880651,0,0,0
12,CASH_IN,196754.05,C1246534386,33192,229946.05,C752814185,0,1401533.78,0
349,CASH_OUT,370582.07,C1323511485,0,0,C429411048,1478120.75,1848702.82,0
252,PAYMENT,2765.85,C1940819940,2586.36,0,M1150640438,0,0,0
20,CASH_IN,80721.82,C230571568,9510222.28,9590944.1,C26253754,164281.79,83559.97,0
404,TRANSFER,51706.19,C1139123146,0,0,C68044310,3461747.86,3513454.05,0
345,CASH_OUT,34442.86,C585827493,245459,211016.14,C1560720758,142137.73,176580.59,0
282,CASH_OUT,69176.24,C500727452,49391.43,0,C299137939,891318.86,960495.1,0
164,PAYMENT,7737.37,C754747841,880,0,M1585777237,0,0,0
34,TRANSFER,726220.18,C1547727374,158,0,C1340123681,6566711.47,7292931.65,0
426,CASH_IN,309697.1,C276075388,424902.74,734599.84,C1193046699,1109407.06,799709.96,0
207,CASH_OUT,75835.49,C714668509,63539,0,C121214651,0,75835.49,0
661,CASH_IN,400907.42,C202986963,177618,578525.42,C384229273,0,0,0
283,CASH_OUT,465513.41,C1086684913,0,0,C540921867,519222.53,984735.94,0
156,PAYMENT,5551.08,C364518842,142919.56,137368.47,M502657115,0,0,0
305,CASH_OUT,54607.93,C230364260,0,0,C291710402,608426.13,663034.06,0
96,CASH_OUT,164794.02,C1123706762,86979,0,C1698632097,0,164794.02,0
395,CASH_OUT,63334.53,C690410490,0,0,C2094444636,2166691.69,2230026.23,0
274,CASH_IN,12256.89,C2091927975,170056.91,182313.8,C2018626597,1767492.19,1755235.3,0
6,PAYMENT,236.17,C560565850,32051,31814.83,M64761620,0,0,0
231,CASH_OUT,11165.2,C629597801,79570,68404.8,C817607229,2445226.16,2456391.36,0
163,TRANSFER,351120.13,C386207745,0,0,C1521842367,1450788.97,1801909.1,0
525,PAYMENT,18232.1,C1270546098,21500.59,3268.49,M701963624,0,0,0
352,CASH_IN,199823.23,C106519214,13116,212939.23,C912827231,234187.43,34364.2,0
184,TRANSFER,68181.04,C238043087,0,0,C2096222928,681006.8,749187.84,0
37,CASH_OUT,272893.95,C514955613,0,0,C983234703,3602603.37,3875497.32,0
180,CASH_OUT,161524.85,C699300472,100576,0,C1188568984,0,161524.85,0
212,CASH_OUT,47119.16,C1510567430,5085,0,C377460018,612029.48,659148.64,0
260,TRANSFER,459884.97,C1258797967,56,0,C1591740610,0,459884.97,0
158,PAYMENT,14375.68,C609986823,0,0,M2088821102,0,0,0
257,CASH_IN,69987.8,C1130411722,8206086.53,8276074.34,C313306990,326199.06,256211.26,0
448,CASH_OUT,37832.18,C1942954404,51663,13830.82,C269030234,204669.38,242501.56,0
300,PAYMENT,15147.14,C869097019,23354,8206.86,M1220652612,0,0,0
397,CASH_OUT,25892.76,C1805894839,14327,0,C1511413887,173628.01,199520.77,0
164,CASH_OUT,156250.25,C338103076,10272,0,C945433958,645151.89,801402.14,0
376,CASH_IN,349863.15,C1626407972,8226510.75,8576373.9,C20373510,1115077.22,765214.07,0
202,PAYMENT,1028.52,C1714192481,52927,51898.48,M1247865919,0,0,0
137,PAYMENT,8709.42,C578998607,359942.12,351232.7,M2000087546,0,0,0
358,PAYMENT,36436.41,C1063931198,5275.03,0,M522375848,0,0,0
140,CASH_IN,53180.21,C871910067,21624417.63,21677597.84,C1663840802,2141368.43,2088188.21,0
227,CASH_IN,90866.54,C476018508,2983868.67,3074735.21,C1201445346,193790.54,102924,0
303,PAYMENT,89427.17,C1139239164,927,0,M1374572453,0,0,0
161,TRANSFER,124607.01,C771305882,0,0,C991327076,451711.16,576318.17,0
310,TRANSFER,2949464.07,C863466705,0,0,C501337790,17909386.52,20858850.6,0
258,CASH_IN,188797.02,C403410411,2649,191446.02,C984158946,625269.45,436472.43,0
300,PAYMENT,4721.76,C173473365,0,0,M261370496,0,0,0
205,PAYMENT,14373.02,C497637114,28331,13957.98,M503427763,0,0,0
10,PAYMENT,11722.36,C1276797408,36983,25260.64,M1376230945,0,0,0
353,DEBIT,1176.21,C136701518,103206,102029.79,C981177847,61834.53,63010.74,0
688,CASH_OUT,147352.22,C1388218384,0,0,C744876890,671870.82,819223.04,0
380,TRANSFER,619765.86,C307055397,51988,0,C1281062496,0,619765.86,0
164,CASH_IN,56563.52,C1769916704,1153306.78,1209870.3,C1471476807,146924.8,90361.29,0
395,CASH_IN,118925.45,C538466762,9404530.49,9523455.94,C474899293,362071.32,243145.87,0
135,PAYMENT,2743.66,C729838738,0,0,M940577931,0,0,0
22,PAYMENT,18822.77,C588540606,0,0,M958830521,0,0,0
8,CASH_OUT,127608.29,C189316648,76436,0,C1453795463,0,194708.66,0
38,PAYMENT,18290.88,C440201627,0,0,M1238788926,0,0,0
576,TRANSFER,1855296.5,C2094591928,0,0,C2113496435,2117414.13,3972710.63,0
256,PAYMENT,1233.52,C193292918,252568,251334.48,M1160978308,0,0,0
273,CASH_OUT,120182.32,C530294528,477628.98,357446.66,C90753319,6111181.13,6231363.45,0
139,CASH_OUT,60617.77,C428287278,99453,38835.23,C638263540,0,60617.77,0
384,DEBIT,363.17,C1496841958,103849,103485.83,C1429916504,34589.09,34952.26,0
182,CASH_OUT,277595.52,C483376294,557352.98,279757.46,C1276799180,47147.1,324742.62,0
416,TRANSFER,390911.73,C718130261,222,0,C1162369075,1673825.31,2064737.04,0
139,CASH_OUT,156503.24,C1871321372,94156,0,C950860874,820851.68,977354.93,0
162,CASH_OUT,184194.94,C1949853813,87839,0,C1337037342,0,184194.94,0
403,TRANSFER,1404834.7,C1586910911,21926,0,C227717440,0,1404834.7,0
16,CASH_OUT,146861.67,C65724384,127302.46,0,C356139650,1292248.96,1878667.38,0
155,CASH_IN,154843.39,C1398423834,27319,182162.39,C1534822889,0,0,0
548,PAYMENT,17600.46,C1683463388,0,0,M1952031044,0,0,0
226,TRANSFER,2244709.36,C811298402,0,0,C690565988,2347814.55,5435194.51,0
227,CASH_OUT,201778.51,C1773489585,0,0,C606922373,490378.18,692156.68,0
140,CASH_OUT,378100.2,C566588615,0,0,C216222666,871397.28,1249497.49,0
659,CASH_IN,100398.44,C867383087,474,100872.44,C160622165,345521.3,245122.86,0
42,CASH_OUT,26812.15,C1213553155,731,0,C334076590,1039196.6,1066008.75,0
256,PAYMENT,4883.38,C1478876306,194202.99,189319.61,M873834268,0,0,0
17,PAYMENT,13922.51,C1690311200,0,0,M716007493,0,0,0
14,TRANSFER,985464.42,C1586332462,0,0,C632116376,4311384.94,5296849.36,0
279,PAYMENT,3307.88,C2063191468,0,0,M963616137,0,0,0
256,CASH_OUT,369062.73,C1799097998,0,0,C852025781,3130336.35,3499399.07,0
308,CASH_IN,199943.25,C1524110914,3543,203486.25,C358804045,8714813.04,8514869.79,0
48,PAYMENT,687.58,C597540786,391,0,M536863599,0,0,0
131,CASH_OUT,105008.92,C513040951,349960,244951.08,C440558819,192615.3,297624.22,0
306,PAYMENT,2079.86,C1687492920,0,0,M1953647841,0,0,0
178,CASH_IN,292040.42,C1188985165,8217141.01,8509181.43,C1399393804,731386.52,439346.1,0
206,CASH_IN,116724.24,C134673111,2481317.31,2598041.55,C262664073,1235217.55,1118493.31,0
205,CASH_OUT,101837.3,C371682028,21441,0,C960370729,651236.19,753073.5,0
335,PAYMENT,4109.75,C30380176,31542.79,27433.04,M895153959,0,0,0
656,PAYMENT,3289.3,C101885619,12228,8938.7,M1610523343,0,0,0
377,CASH_OUT,199519.5,C1390162978,0,0,C317462314,1489616.68,1689136.17,0
306,CASH_IN,99037.96,C1845617833,2818824.24,2917862.21,C1504217374,5743330.43,6219468.34,0
328,CASH_OUT,126305.24,C1713056830,626766,500460.76,C2066437373,3530863.61,3657168.86,0
211,TRANSFER,78498.36,C92334466,0,0,C1224493888,399184.28,477682.64,0
43,PAYMENT,18019.22,C1221061945,417919.69,399900.48,M1920469207,0,0,0
276,PAYMENT,40608.09,C867272687,0,0,M1773472800,0,0,0
227,PAYMENT,25401.34,C1173752069,0,0,M1786285454,0,0,0
16,CASH_OUT,39430.28,C1887687036,0,0,C1101863479,1028371.64,1283678.57,0
249,CASH_OUT,174581.17,C773452056,5041,0,C105945415,657116.35,831697.52,0
372,CASH_IN,99858.71,C618250609,28336,128194.71,C625743653,186786.06,86927.35,0
306,CASH_OUT,30580.79,C742765620,7753,0,C1754060983,0,30580.79,0
236,PAYMENT,3402.06,C636160644,0,0,M1658226478,0,0,0
404,PAYMENT,5251.77,C554195893,29583,24331.23,M1801372567,0,0,0
230,CASH_IN,174097.06,C1990607758,5455346.58,5629443.64,C1612512094,176406.31,2309.25,0
37,PAYMENT,1969.64,C697599266,429985.05,428015.41,M1561804300,0,0,0
22,PAYMENT,736.47,C1151696896,2096,1359.53,M1243930271,0,0,0
236,TRANSFER,80283.63,C592873806,0,0,C1452909218,1428650.22,1508933.85,0
153,TRANSFER,319789.13,C1670329049,0,0,C124674957,531171.34,850960.48,0
207,PAYMENT,19942.97,C1270508120,0,0,M881601713,0,0,0
327,PAYMENT,4676.99,C1935361213,0,0,M476673309,0,0,0
10,CASH_OUT,405033.79,C2083819330,848468.93,443435.14,C1866546631,3033519.39,3417856.91,0
371,CASH_OUT,556958.72,C279183992,34710,0,C814621656,6259,242894.31,0
379,TRANSFER,333124.76,C434222152,0,0,C1293053534,3127610.35,3460735.12,0
692,PAYMENT,5392.56,C1632955332,20341,14948.44,M1878745676,0,0,0
11,CASH_IN,296972.98,C143203249,6767022.05,7063995.03,C721963381,406204.68,0,0
156,CASH_IN,61988.97,C1606132991,2375647.8,2437636.78,C2100989997,207391.13,145402.16,0
357,PAYMENT,16719.45,C1398214549,13794.01,0,M1819555200,0,0,0
277,CASH_OUT,138755.96,C1281664386,0,0,C199025307,783321.58,922077.53,0
187,CASH_OUT,122027.32,C1861972548,5852,0,C1885660531,99982.14,288693.88,0
43,CASH_OUT,223121.29,C918167107,8151,0,C504378040,0,145187.78,0
330,CASH_OUT,32346.34,C623419316,23954,0,C111356862,0,32346.34,0
163,CASH_IN,137701.45,C655365666,8364876.97,8502578.41,C690894711,1419943.83,1282242.38,0
8,PAYMENT,18467.65,C951849613,10284.86,0,M14429501,0,0,0
298,PAYMENT,8905.51,C1619726860,0,0,M978613110,0,0,0
22,PAYMENT,12292.88,C186029648,9593,0,M2114023178,0,0,0
40,CASH_IN,101989.99,C1986296903,9877487.66,9979477.65,C822661667,168654.29,66664.3,0
280,CASH_OUT,206326.46,C580649751,26782,0,C278202481,46287.82,252614.28,0
442,PAYMENT,11086.47,C1866660371,0,0,M1512661594,0,0,0
189,CASH_IN,92656.38,C913912916,844833,937489.38,C1450507245,1404794.47,1312138.09,0
